postDate,craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,updateDate,size,contentLen,reposts
"2015-11-25T15:14:23-0700,2015-11-25T15:14:23-0700",5332356858,"Incredible, high-end studio apt on the Milwaukee bike trail!",675,,,0,,//missoula.craigslist.org/apa/5332356858.html,6,1.0,Nov 25,"2015-11-25T15:14:23-0700,2015-11-25T15:14:23-0700",400,4,0
"2015-11-10T18:14:11-0700,2015-11-10T18:14:11-0700,2015-11-25T15:12:34-0700",5310103579,NEW 4 Bedroom Home,2250,,-111.106185,4,45.689319,//bozeman.craigslist.org/apa/5310103579.html,8,3.0,Nov 25,"2015-11-10T18:14:11-0700,2015-11-10T18:14:11-0700,2015-11-25T15:12:34-0700",2134,8,0
"2015-11-04T18:02:39-0700,2015-11-04T18:02:39-0700,2015-11-25T15:15:08-0700",5300871830,3385 Granger Ave. South Two Bedroom Condo Rentals,875,,-108.602075,2,45.756099,//billings.craigslist.org/apa/5300871830.html,9,,Nov 25,"2015-11-04T18:02:39-0700,2015-11-04T18:02:39-0700,2015-11-25T15:15:08-0700",,66,0
"2015-10-27T13:48:46-0600,2015-10-27T13:48:46-0600,2015-11-25T14:55:16-0700",5288109707,5 Bedroom Home in Fox Farm,1495,,,5,,//greatfalls.craigslist.org/apa/5288109707.html,0,2.0,Nov 25,"2015-10-27T13:48:46-0600,2015-10-27T13:48:46-0600,2015-11-25T14:55:16-0700",2900,1,0
"2015-10-28T17:04:17-0600,2015-10-28T17:04:17-0600,2015-11-25T14:54:45-0700",5290072271,4 Bedroom 2 Bathroom Home,1095,,-111.225075,4,47.497458,//greatfalls.craigslist.org/apa/5290072271.html,0,2.0,Nov 25,"2015-10-28T17:04:17-0600,2015-10-28T17:04:17-0600,2015-11-25T14:54:45-0700",2142,1,0
"2015-11-02T17:31:07-0700,2015-11-02T17:31:07-0700,2015-11-25T15:23:28-0700",5297569527,"Chanel Loop, Newer 1 Bedroom w/ Garage",725,,-108.5549,1,45.743284,//billings.craigslist.org/apa/5297569527.html,6,1.0,Nov 25,"2015-11-02T17:31:07-0700,2015-11-02T17:31:07-0700,2015-11-25T15:23:28-0700",640,34,0
"2015-11-04T17:45:03-0700,2015-11-04T17:45:03-0700,2015-11-25T15:21:30-0700",5300849784,3385 Granger Ave S #23 - 4 Bedroom Executive Rental,2200,,-108.602075,4,45.756099,//billings.craigslist.org/apa/5300849784.html,8,,Nov 25,"2015-11-04T17:45:03-0700,2015-11-04T17:45:03-0700,2015-11-25T15:21:30-0700",,86,0
"2015-11-17T10:11:40-0700,2015-11-17T10:11:40-0700,2015-11-25T15:23:19-0700",5320057659,1107 Alderson Ave - Jan Mar Apartments,625,,-108.543999,1,45.783043,//billings.craigslist.org/apa/5320057659.html,10,,Nov 25,"2015-11-17T10:11:40-0700,2015-11-17T10:11:40-0700,2015-11-25T15:23:19-0700",,67,0
"2015-11-11T11:59:54-0700,2015-11-11T11:59:54-0700,2015-11-25T15:23:43-0700",5311098751,Samuel Court Apartments - 1 bedroom w/ Garage,725,,-108.469949,1,45.808431,//billings.craigslist.org/apa/5311098751.html,6,1.0,Nov 25,"2015-11-11T11:59:54-0700,2015-11-11T11:59:54-0700,2015-11-25T15:23:43-0700",650,56,0
"2015-11-04T17:55:26-0700,2015-11-04T17:55:26-0700,2015-11-25T15:21:00-0700",5300862892,1678 Tiburon Way - Large NW End Billings Home for Rent,1595,,-108.5727,5,45.7813,//billings.craigslist.org/apa/5300862892.html,7,,Nov 25,"2015-11-04T17:55:26-0700,2015-11-04T17:55:26-0700,2015-11-25T15:21:00-0700",,69,0
"2015-10-27T13:49:35-0600,2015-10-27T13:49:35-0600,2015-11-25T14:55:08-0700",5288111231,3 Bedroom 2 Bathroom Home close to MAFB,1095,,-111.2734,3,47.5098,//greatfalls.craigslist.org/apa/5288111231.html,0,2.0,Nov 25,"2015-10-27T13:49:35-0600,2015-10-27T13:49:35-0600,2015-11-25T14:55:08-0700",1640,1,0
"2015-11-25T15:28:05-0700,2015-11-25T15:28:05-0700",5332374251,Newer townhouse for rent,1325,,,3,,//helena.craigslist.org/apa/5332374251.html,8,2.0,Nov 25,"2015-11-25T15:28:05-0700,2015-11-25T15:28:05-0700",1350,1,0
"2015-11-04T17:38:58-0700,2015-11-04T17:38:58-0700,2015-11-25T15:21:07-0700",5300841919,3385 Granger Ave South -5 Bedroom Large Executive Condo Home For Rent!,1495,,-108.602075,5,45.756099,//billings.craigslist.org/apa/5300841919.html,5,,Nov 25,"2015-11-04T17:38:58-0700,2015-11-04T17:38:58-0700,2015-11-25T15:21:07-0700",,66,0
"2015-11-17T10:06:53-0700,2015-11-17T10:06:53-0700,2015-11-25T15:23:37-0700",5320048481,Downtown Apartment All Utilities Paid @ Western Towers,595,,-108.514967,1,45.782534,//billings.craigslist.org/apa/5320048481.html,6,,Nov 25,"2015-11-17T10:06:53-0700,2015-11-17T10:06:53-0700,2015-11-25T15:23:37-0700",,74,0
"2015-11-25T15:13:20-0700,2015-11-25T15:13:20-0700",5332355501,3855 Avenue C Three Bedroom Home on West End,1195,,-108.612685,3,45.786948,//billings.craigslist.org/apa/5332355501.html,0,2.0,Nov 25,"2015-11-25T15:13:20-0700,2015-11-25T15:13:20-0700",1568,69,0
"2015-11-11T11:49:51-0700,2015-11-11T11:49:51-0700,2015-11-25T15:23:52-0700",5311080022,910 10th Street West - Large Two Bedroom Apartments,895,,-108.541317,2,45.779107,//billings.craigslist.org/apa/5311080022.html,7,,Nov 25,"2015-11-11T11:49:51-0700,2015-11-11T11:49:51-0700,2015-11-25T15:23:52-0700",,73,0
"2015-11-25T14:58:36-0700,2015-11-25T14:58:36-0700",5332335965,"1, 2, 3, 4 and 5 Bedroom Rentals Available",525,,,0,,//greatfalls.craigslist.org/apa/5332335965.html,0,,Nov 25,"2015-11-25T14:58:36-0700,2015-11-25T14:58:36-0700",,1,0
